Move,TimeUsed,TotalTime,Eval
654,#+5,"(315.0, 338.6)",['e5e4']
655,#+5,"(315.0, 338.6)",[]
656,#+5,"(315.0, 338.6)",[]
657,#+5,"(315.0, 338.6)",[]
658,#+5,"(315.0, 338.6)",[]
659,#+5,"(315.0, 338.6)",[]
660,#+5,"(315.0, 338.6)",[]
661,#+5,"(315.0, 338.6)",[]
662,#+5,"(315.0, 338.6)",[]
663,#+5,"(315.0, 338.6)",[]
664,#+5,"(315.0, 338.6)",[]
665,#+5,"(315.0, 338.6)",[]
666,#+5,"(315.0, 338.6)",[]
667,#+5,"(315.0, 338.6)",[]
668,#+5,"(315.0, 338.6)",[]
669,#+5,"(315.0, 338.6)",[]
670,0.96,"(331.2, 338.6)",['e3g5']
671,0.96,"(331.2, 338.6)",[]
672,0.96,"(331.2, 338.6)",[]
673,0.96,"(331.2, 338.6)",[]
674,0.96,"(331.2, 338.6)",[]
675,0.96,"(331.2, 338.6)",[]
676,0.96,"(331.2, 338.6)",[]
677,0.96,"(331.2, 338.6)",[]
678,0.96,"(331.2, 338.6)",[]
679,0.96,"(331.2, 338.6)",[]
680,0.96,"(331.2, 338.6)",[]
681,0.96,"(331.2, 338.6)",[]
682,0.96,"(331.2, 338.6)",[]
683,0.96,"(331.2, 338.6)",[]
684,0.96,"(331.2, 338.6)",[]
685,0.96,"(331.2, 338.6)",[]
686,0.96,"(331.2, 338.6)",[]
687,0.96,"(331.2, 338.6)",[]
688,0.96,"(331.2, 338.6)",[]
689,0.96,"(331.2, 338.6)",[]
690,0.96,"(331.2, 338.6)",[]
691,0.96,"(331.2, 338.6)",[]
692,0.96,"(331.2, 338.6)",[]
693,0.96,"(331.2, 338.6)",[]
694,0.96,"(331.2, 338.6)",[]
695,0.96,"(331.2, 338.6)",[]
696,0.96,"(331.2, 338.6)",[]
697,0.96,"(331.2, 338.6)",[]
698,0.96,"(331.2, 338.6)",[]
699,0.96,"(331.2, 338.6)",[]
700,0.96,"(331.2, 338.6)",[]
701,0.96,"(331.2, 338.6)",[]
702,0.96,"(331.2, 338.6)",[]
703,0.96,"(331.2, 338.6)",[]
704,0.96,"(331.2, 338.6)",[]
705,0.96,"(331.2, 338.6)",[]
706,0.96,"(331.2, 338.6)",[]
707,0.96,"(331.2, 338.6)",[]
708,0.96,"(331.2, 338.6)",[]
709,0.96,"(331.2, 338.6)",[]
710,0.96,"(331.2, 338.6)",[]
711,0.96,"(331.2, 338.6)",[]
712,0.96,"(331.2, 338.6)",[]
713,0.96,"(331.2, 338.6)",[]
714,0.96,"(331.2, 338.6)",[]
715,0.96,"(331.2, 338.6)",[]
716,0.96,"(331.2, 338.6)",[]
717,0.96,"(331.2, 338.6)",[]
718,0.96,"(331.2, 338.6)",[]
719,0.96,"(331.2, 338.6)",[]
720,0.96,"(331.2, 338.6)",[]
721,0.96,"(331.2, 338.6)",[]
722,0.96,"(331.2, 338.6)",[]
723,1.5,"(331.2, 391.8)",['f7f6']
724,1.5,"(331.2, 391.8)",[]
725,1.5,"(331.2, 391.8)",[]
726,1.5,"(331.2, 391.8)",[]
727,1.5,"(331.2, 391.8)",[]
728,1.5,"(331.2, 391.8)",[]
729,1.5,"(331.2, 391.8)",[]
730,1.5,"(331.2, 391.8)",[]
731,1.5,"(331.2, 391.8)",[]
732,1.5,"(331.2, 391.8)",[]
733,1.5,"(331.2, 391.8)",[]
734,1.5,"(331.2, 391.8)",[]
735,1.5,"(331.2, 391.8)",[]
736,1.5,"(331.2, 391.8)",[]
737,1.5,"(331.2, 391.8)",[]
738,1.5,"(331.2, 391.8)",[]
739,1.5,"(331.2, 391.8)",[]
740,1.5,"(331.2, 391.8)",[]
741,0.44,"(349.1, 391.8)",['g5h4']
742,0.44,"(349.1, 391.8)",[]
743,0.44,"(349.1, 391.8)",[]
744,0.44,"(349.1, 391.8)",[]
745,0.44,"(349.1, 391.8)",[]
746,0.44,"(349.1, 391.8)",[]
747,0.44,"(349.1, 391.8)",[]
748,0.44,"(349.1, 391.8)",[]
749,0.44,"(349.1, 391.8)",[]
750,0.44,"(349.1, 391.8)",[]
751,0.44,"(349.1, 391.8)",[]
752,0.44,"(349.1, 391.8)",[]
753,0.44,"(349.1, 391.8)",[]
754,0.99,"(349.1, 404.2)",['g6g5']
755,0.99,"(349.1, 404.2)",[]
756,0.99,"(349.1, 404.2)",[]
757,0.99,"(349.1, 404.2)",[]
758,0.99,"(349.1, 404.2)",[]
759,0.99,"(349.1, 404.2)",[]
760,0.99,"(349.1, 404.2)",[]
761,0.99,"(349.1, 404.2)",[]
762,0.99,"(349.1, 404.2)",[]
763,0.99,"(349.1, 404.2)",[]
764,0.99,"(349.1, 404.2)",[]
765,0.99,"(349.1, 404.2)",[]
766,0.99,"(349.1, 404.2)",[]
767,0.99,"(349.1, 404.2)",[]
768,0.99,"(349.1, 404.2)",[]
769,0.99,"(349.1, 404.2)",[]
770,0.99,"(349.1, 404.2)",[]
771,0.7,"(365.9, 404.2)",['h4g3']
772,0.7,"(365.9, 404.2)",[]
773,0.7,"(365.9, 404.2)",[]
774,0.7,"(365.9, 404.2)",[]
775,0.52,"(365.9, 408.3)",['f6f5']
776,0.52,"(365.9, 408.3)",[]
777,0.52,"(365.9, 408.3)",[]
778,0.52,"(365.9, 408.3)",[]
779,0.52,"(365.9, 408.3)",[]
780,-0.08,"(370.8, 408.3)",['h2h4']
781,-0.08,"(370.8, 408.3)",[]
782,-0.08,"(370.8, 408.3)",[]
783,-0.08,"(370.8, 408.3)",[]
784,-0.08,"(370.8, 408.3)",[]
785,-0.08,"(370.8, 408.3)",[]
786,-0.08,"(370.8, 408.3)",[]
787,-0.08,"(370.8, 408.3)",[]
788,-0.08,"(370.8, 408.3)",[]
789,-0.08,"(370.8, 408.3)",[]
790,-0.08,"(370.8, 408.3)",[]
791,-0.08,"(370.8, 408.3)",[]
792,-0.08,"(370.8, 408.3)",[]
793,-0.08,"(370.8, 408.3)",[]
794,-0.08,"(370.8, 408.3)",[]
795,-0.08,"(370.8, 408.3)",[]
796,-0.08,"(370.8, 408.3)",[]
797,-0.08,"(370.8, 408.3)",[]
798,-0.08,"(370.8, 408.3)",[]
799,-0.08,"(370.8, 408.3)",[]
800,-0.08,"(370.8, 408.3)",[]
801,-0.08,"(370.8, 408.3)",[]
802,0.63,"(370.8, 430.6)",['h7h6']
803,0.63,"(370.8, 430.6)",[]
804,0.63,"(370.8, 430.6)",[]
805,0.63,"(370.8, 430.6)",[]
806,0.63,"(370.8, 430.6)",[]
807,0.63,"(370.8, 430.6)",[]
808,0.63,"(370.8, 430.6)",[]
809,0.63,"(370.8, 430.6)",[]
810,0.63,"(370.8, 430.6)",[]
811,0.63,"(370.8, 430.6)",[]
812,0.63,"(370.8, 430.6)",[]
813,0.63,"(370.8, 430.6)",[]
814,0.63,"(370.8, 430.6)",[]
815,0.63,"(370.8, 430.6)",[]
816,0.63,"(370.8, 430.6)",[]
817,0.63,"(370.8, 430.6)",[]
818,0.63,"(370.8, 430.6)",[]
819,0.63,"(370.8, 430.6)",[]
820,0.63,"(370.8, 430.6)",[]
821,-3.4,"(390.0, 430.6)",['e1e3']
822,-3.4,"(390.0, 430.6)",[]
823,-3.4,"(390.0, 430.6)",[]
824,-3.4,"(390.0, 430.6)",[]
825,-3.4,"(390.0, 430.6)",[]
826,-3.4,"(390.0, 430.6)",[]
827,-3.4,"(390.0, 430.6)",[]
828,-3.4,"(390.0, 430.6)",[]
829,-3.4,"(390.0, 430.6)",[]
830,-3.4,"(390.0, 430.6)",[]
831,-3.4,"(390.0, 430.6)",[]
832,-3.4,"(390.0, 430.6)",[]
833,-3.4,"(390.0, 430.6)",[]
834,-3.4,"(390.0, 430.6)",[]
835,-3.4,"(390.0, 430.6)",[]
836,-3.4,"(390.0, 430.6)",[]
837,-3.4,"(390.0, 430.6)",[]
838,-3.4,"(390.0, 430.6)",[]
839,-3.4,"(390.0, 430.6)",[]
840,-3.4,"(390.0, 430.6)",[]
841,-3.4,"(390.0, 430.6)",[]
842,-3.4,"(390.0, 430.6)",[]
843,-3.4,"(390.0, 430.6)",[]
844,-3.4,"(390.0, 430.6)",[]
845,-3.4,"(390.0, 430.6)",[]
846,-3.4,"(390.0, 430.6)",[]
847,-3.4,"(390.0, 430.6)",[]
848,-3.4,"(390.0, 430.6)",[]
849,-3.4,"(390.0, 430.6)",[]
850,-3.4,"(390.0, 430.6)",[]
851,-3.4,"(390.0, 430.6)",[]
852,-3.4,"(390.0, 430.6)",[]
853,-3.4,"(390.0, 430.6)",[]
854,-3.4,"(390.0, 430.6)",[]
855,-3.4,"(390.0, 430.6)",[]
856,-3.4,"(390.0, 430.6)",[]
857,-3.4,"(390.0, 430.6)",[]
858,-3.4,"(390.0, 430.6)",[]
859,-3.4,"(390.0, 430.6)",[]
860,-3.4,"(390.0, 430.6)",[]
861,-3.4,"(390.0, 430.6)",[]
862,-3.4,"(390.0, 430.6)",[]
863,-3.4,"(390.0, 430.6)",[]
864,-3.4,"(390.0, 430.6)",[]
865,-3.84,"(390.0, 474.1)",['f5f4']
866,-3.84,"(390.0, 474.1)",[]
867,-3.84,"(390.0, 474.1)",[]
868,-3.84,"(390.0, 474.1)",[]
869,-3.84,"(390.0, 474.1)",[]
870,-3.84,"(390.0, 474.1)",[]
871,-3.84,"(390.0, 474.1)",[]
872,-3.84,"(390.0, 474.1)",[]
873,-3.84,"(390.0, 474.1)",[]
874,-3.84,"(390.0, 474.1)",[]
875,-3.84,"(390.0, 474.1)",[]
876,-3.84,"(390.0, 474.1)",[]
877,-3.84,"(390.0, 474.1)",[]
878,-3.84,"(390.0, 474.1)",[]
879,-3.84,"(390.0, 474.1)",[]
880,-3.84,"(390.0, 474.1)",[]
881,-3.84,"(390.0, 474.1)",[]
882,-3.84,"(390.0, 474.1)",[]
883,-3.84,"(390.0, 474.1)",[]
884,-3.84,"(390.0, 474.1)",[]
885,-3.84,"(390.0, 474.1)",[]
886,-3.84,"(390.0, 474.1)",[]
887,-3.84,"(390.0, 474.1)",[]
888,-3.84,"(390.0, 474.1)",[]
889,-3.84,"(390.0, 474.1)",[]
890,-3.84,"(390.0, 474.1)",[]
891,-3.84,"(390.0, 474.1)",[]
892,-3.84,"(390.0, 474.1)",[]
893,-3.84,"(390.0, 474.1)",[]
894,-3.84,"(390.0, 474.1)",[]
895,-3.84,"(390.0, 474.1)",[]
896,-3.84,"(390.0, 474.1)",[]
897,-3.84,"(390.0, 474.1)",[]
898,-3.84,"(390.0, 474.1)",[]
899,-3.84,"(390.0, 474.1)",[]
900,-3.84,"(390.0, 474.1)",[]
901,-3.84,"(390.0, 474.1)",[]
902,-3.84,"(390.0, 474.1)",[]
903,-3.84,"(390.0, 474.1)",[]
904,-3.84,"(390.0, 474.1)",[]
905,-3.84,"(390.0, 474.1)",[]
906,-3.84,"(390.0, 474.1)",[]
907,-3.84,"(390.0, 474.1)",[]
908,-3.84,"(390.0, 474.1)",[]
909,-3.84,"(390.0, 474.1)",[]
910,-3.84,"(390.0, 474.1)",[]
911,-3.84,"(390.0, 474.1)",[]
912,-3.84,"(390.0, 474.1)",[]
913,-3.84,"(390.0, 474.1)",[]
914,-3.84,"(390.0, 474.1)",[]
915,-3.84,"(390.0, 474.1)",[]
916,-3.84,"(390.0, 474.1)",[]
917,-3.84,"(390.0, 474.1)",[]
918,-3.84,"(390.0, 474.1)",[]
919,-3.84,"(390.0, 474.1)",[]
920,-3.84,"(390.0, 474.1)",[]
921,-3.84,"(390.0, 474.1)",[]
922,-3.84,"(390.0, 474.1)",[]
923,-3.84,"(390.0, 474.1)",[]
924,-3.84,"(390.0, 474.1)",[]
925,-3.84,"(390.0, 474.1)",[]
926,-3.84,"(390.0, 474.1)",[]
927,-5.44,"(452.4, 474.1)",['e3e4']
928,-5.44,"(452.4, 474.1)",[]
929,-5.72,"(452.4, 475.8)",['e7e4']
930,-5.52,"(454.0, 475.8)",['f3e4']
931,-5.25,"(454.0, 476.7)",['f4g3']
932,-5.25,"(454.0, 476.7)",[]
933,-5.46,"(455.9, 476.7)",['h4g5']
934,-5.46,"(455.9, 476.7)",[]
935,-5.46,"(455.9, 476.7)",[]
936,-5.46,"(455.9, 476.7)",[]
937,-5.46,"(455.9, 476.7)",[]
938,-5.46,"(455.9, 476.7)",[]
939,-5.46,"(455.9, 476.7)",[]
940,-5.46,"(455.9, 476.7)",[]
941,-6.04,"(455.9, 485.1)",['h6h5']
942,-6.04,"(455.9, 485.1)",[]
943,-6.04,"(455.9, 485.1)",[]
944,-6.04,"(455.9, 485.1)",[]
945,-6.04,"(455.9, 485.1)",[]
946,-6.04,"(455.9, 485.1)",[]
947,-6.04,"(455.9, 485.1)",[]
948,-6.04,"(455.9, 485.1)",[]
949,-6.04,"(455.9, 485.1)",[]
950,-6.04,"(455.9, 485.1)",[]
951,-6.04,"(455.9, 485.1)",[]
952,-6.6,"(466.4, 485.1)",['d1e1']
953,-6.6,"(466.4, 485.1)",[]
954,-6.6,"(466.4, 485.1)",[]
955,-6.6,"(466.4, 485.1)",[]
956,-6.6,"(466.4, 485.1)",[]
957,-6.6,"(466.4, 485.1)",[]
958,-6.6,"(466.4, 485.1)",[]
959,-6.6,"(466.4, 485.1)",[]
960,-6.6,"(466.4, 485.1)",[]
961,-6.6,"(466.4, 485.1)",[]
962,-6.6,"(466.4, 485.1)",[]
963,-6.6,"(466.4, 485.1)",[]
964,-6.6,"(466.4, 485.1)",[]
965,-6.6,"(466.4, 485.1)",[]
966,-6.6,"(466.4, 485.1)",[]
967,-6.6,"(466.4, 485.1)",[]
968,-6.43,"(466.4, 500.7)",['c6g6']
969,-6.43,"(466.4, 500.7)",[]
970,-6.43,"(466.4, 500.7)",[]
971,-6.43,"(466.4, 500.7)",[]
972,-6.43,"(466.4, 500.7)",[]
973,-6.43,"(466.4, 500.7)",[]
974,-6.43,"(466.4, 500.7)",[]
975,-6.43,"(466.4, 500.7)",[]
976,-6.43,"(466.4, 500.7)",[]
977,-6.43,"(466.4, 500.7)",[]
978,-6.43,"(466.4, 500.7)",[]
979,-6.43,"(466.4, 500.7)",[]
980,-6.43,"(466.4, 500.7)",[]
981,-6.43,"(466.4, 500.7)",[]
982,-7.67,"(480.8, 500.7)",['e4e5']
983,-7.67,"(480.8, 500.7)",[]
984,-7.67,"(480.8, 500.7)",[]
985,-7.47,"(480.8, 503.9)",['g6g5']
986,-7.47,"(480.8, 503.9)",[]
987,-7.47,"(480.8, 503.9)",[]
988,-7.76,"(483.8, 503.9)",['e5e6']
989,-7.76,"(483.8, 503.9)",[]
990,-7.76,"(483.8, 503.9)",[]
991,-7.76,"(483.8, 503.9)",[]
992,-7.76,"(483.8, 503.9)",[]
993,-7.76,"(483.8, 503.9)",[]
994,-7.76,"(483.8, 503.9)",[]
995,-7.76,"(483.8, 503.9)",[]
996,-7.76,"(483.8, 503.9)",[]
997,-7.76,"(483.8, 503.9)",[]
998,-7.76,"(483.8, 503.9)",[]
999,-7.76,"(483.8, 503.9)",[]
1000,-7.76,"(483.8, 503.9)",[]
1001,-7.76,"(483.8, 503.9)",[]
1002,-7.76,"(483.8, 503.9)",[]
1003,-7.76,"(483.8, 503.9)",[]
1004,-7.76,"(483.8, 503.9)",[]
1005,-7.76,"(483.8, 503.9)",[]
1006,-7.76,"(483.8, 503.9)",[]
1007,-7.76,"(483.8, 503.9)",[]
1008,-7.68,"(483.8, 524.2)",['g5e5']
1009,-7.68,"(483.8, 524.2)",[]
1010,-7.68,"(483.8, 524.2)",[]
1011,-7.68,"(483.8, 524.2)",[]
1012,-7.68,"(483.8, 524.2)",[]
1013,-7.68,"(483.8, 524.2)",[]
1014,-7.68,"(483.8, 524.2)",[]
1015,-7.68,"(483.8, 524.2)",[]
1016,-7.68,"(483.8, 524.2)",[]
1017,-7.68,"(483.8, 524.2)",[]
1018,-7.68,"(483.8, 524.2)",[]
1019,-7.68,"(483.8, 524.2)",[]
1020,-7.68,"(483.8, 524.2)",[]
1021,-7.68,"(483.8, 524.2)",[]
1022,-7.68,"(483.8, 524.2)",[]
1023,-7.68,"(483.8, 524.2)",[]
1024,-7.68,"(483.8, 524.2)",[]
1025,-7.68,"(483.8, 524.2)",[]
1026,-7.68,"(483.8, 524.2)",[]
1027,-7.68,"(483.8, 524.2)",[]
1028,-7.68,"(483.8, 524.2)",[]
1029,-7.68,"(483.8, 524.2)",[]
1030,-7.68,"(483.8, 524.2)",[]
1031,-7.68,"(483.8, 524.2)",[]
1032,-7.68,"(483.8, 524.2)",[]
1033,-7.68,"(483.8, 524.2)",[]
1034,-7.68,"(483.8, 524.2)",[]
1035,-7.68,"(483.8, 524.2)",[]
1036,-7.68,"(483.8, 524.2)",[]
1037,-7.65,"(512.7, 524.3)","['e1e5', 'g7e5']"
1038,-7.63,"(513.4, 524.3)",['g1f1']
1039,-7.63,"(513.4, 524.3)",[]
1040,-7.63,"(513.4, 524.3)",[]
1041,-7.58,"(513.4, 527.3)",['g8f8']
1042,-7.87,"(513.8, 527.3)",['f1e2']
1043,-7.89,"(514.2, 528.7)","['f8e7', 'e2f3']"
1044,-7.89,"(514.2, 528.7)",[]
1045,-7.89,"(514.2, 528.7)",[]
1046,-7.89,"(514.2, 528.7)",[]
1047,-7.89,"(514.2, 528.7)",[]
1048,-7.89,"(514.2, 528.7)",[]
1049,-7.96,"(514.2, 534.3)",['e7e6']
1050,-8.23,"(515.3, 534.3)",['f3e4']
1051,-8.23,"(515.3, 534.3)",[]
1052,-8.23,"(515.3, 534.3)",[]
1053,-8.14,"(515.3, 537.7)",['e6d6']
1054,-8.14,"(515.3, 537.7)",[]
1055,-8.37,"(517.3, 537.7)",['e4f5']
1056,-8.37,"(517.3, 537.7)",[]
1057,-8.37,"(517.3, 537.7)",[]
1058,-8.37,"(517.3, 537.7)",[]
1059,-8.37,"(517.3, 537.7)",[]
1060,-8.37,"(517.3, 537.7)",[]
1061,-8.37,"(517.3, 537.7)",[]
1062,-8.37,"(517.3, 537.7)",[]
1063,-8.37,"(517.3, 537.7)",[]
1064,-8.37,"(517.3, 537.7)",[]
1065,-8.37,"(517.3, 537.7)",[]
1066,-8.37,"(517.3, 537.7)",[]
1067,-8.37,"(517.3, 537.7)",[]
1068,-8.37,"(517.3, 537.7)",[]
1069,-8.37,"(517.3, 537.7)",[]
1070,-8.37,"(517.3, 537.7)",[]
1071,-8.37,"(517.3, 537.7)",[]
1072,-8.37,"(517.3, 537.7)",[]
1073,-8.2,"(517.3, 555.0)",['h5h4']
1074,-8.2,"(517.3, 555.0)",[]
1075,-8.39,"(519.7, 555.0)",['f5g4']
1076,-8.39,"(519.7, 555.0)",[]
1077,-8.39,"(519.7, 555.0)",[]
1078,-8.5,"(519.7, 557.4)",['e5f6']
1079,-8.5,"(519.7, 557.4)",[]
1080,-8.5,"(519.7, 557.4)",[]
1081,-8.5,"(519.7, 557.4)",[]
1082,-9.6,"(524.3, 557.4)",['g4f3']
1083,-9.6,"(524.3, 557.4)",[]
1084,-9.6,"(524.3, 557.4)",[]
1085,-9.6,"(524.3, 557.4)",[]
1086,-9.6,"(524.3, 557.4)",[]
1087,-9.6,"(524.3, 557.4)",[]
1088,-7.93,"(524.3, 562.8)",['b7b5']
1089,-7.93,"(524.3, 562.8)",[]
1090,-7.68,"(527.0, 562.8)",['c4b5']
1091,-8.26,"(527.0, 563.4)",['a6b5']
1092,-8.26,"(527.0, 563.4)",[]
1093,-8.26,"(527.0, 563.4)",[]
1094,-9.92,"(530.1, 563.4)",['f3e2']
1095,-8.87,"(530.1, 564.4)",['d6c5']
1096,-8.87,"(530.1, 564.4)",[]
1097,-8.87,"(530.1, 564.4)",[]
1098,-8.87,"(530.1, 564.4)",[]
1099,-8.87,"(530.1, 564.4)",[]
1100,-8.87,"(530.1, 564.4)",[]
1101,-8.87,"(530.1, 564.4)",[]
1102,-8.87,"(530.1, 564.4)",[]
1103,-8.87,"(530.1, 564.4)",[]
1104,-10.89,"(538.7, 564.4)",['a2a3']
1105,-10.89,"(538.7, 564.4)",[]
1106,-10.89,"(538.7, 564.4)",[]
1107,-10.89,"(538.7, 564.4)",[]
1108,-10.89,"(538.7, 564.4)",[]
1109,-10.89,"(538.7, 564.4)",[]
1110,-10.89,"(538.7, 564.4)",[]
1111,-10.89,"(538.7, 564.4)",[]
1112,-10.89,"(538.7, 564.4)",[]
1113,-10.89,"(538.7, 564.4)",[]
1114,-10.89,"(538.7, 564.4)",[]
1115,-10.89,"(538.7, 564.4)",[]
1116,-10.89,"(538.7, 564.4)",[]
1117,-10.89,"(538.7, 564.4)",[]
1118,-7.89,"(538.7, 578.6)",['f6b2']
1119,-7.89,"(538.7, 578.6)",[]
1120,-7.89,"(538.7, 578.6)",[]
1121,-7.89,"(538.7, 578.6)",[]
1122,-7.89,"(538.7, 578.6)",[]
1123,-7.89,"(538.7, 578.6)",[]
1124,-7.89,"(538.7, 578.6)",[]
1125,-7.89,"(538.7, 578.6)",[]
1126,-7.89,"(538.7, 578.6)",[]
1127,-7.78,"(547.7, 578.6)",['a3a4']
1128,-10.14,"(547.7, 579.9)",['b5a4']
1129,-11.3,"(549.1, 579.9)",['b3a4']
1130,-11.66,"(549.1, 580.4)",['c5b4']
1131,-11.66,"(549.1, 580.4)",[]
1132,-11.66,"(549.1, 580.4)",[]
1133,-11.66,"(549.1, 580.4)",[]
1134,-12.15,"(553.2, 580.5)","['a4a5', 'b4a5']"
1135,-12.37,"(554.4, 580.6)","['e2f3', 'a5b4', 'f3g4']"
1136,-12.37,"(554.4, 580.6)",[]
1137,-13.03,"(554.4, 581.7)",['b2f6']
1138,-14.81,"(555.6, 581.8)","['g4h3', 'f6d8']"
1139,-12.75,"(556.6, 581.9)","['h3g4', 'b4c5']"
1140,-18.5,"(558.0, 582.0)","['g4h3', 'c5d4']"
1141,-18.5,"(558.0, 582.0)",[]
1142,-15.69,"(559.1, 582.1)","['h3g4', 'd4d3']"
1143,-15.69,"(559.1, 582.1)",[]
1144,-18.4,"(561.8, 582.2)","['g4f3', 'd3d2']"
1145,-18.4,"(561.8, 582.2)",[]
1146,-17.3,"(563.7, 582.2)",['f3g4']
1147,-17.65,"(563.7, 582.9)",['d8c7']
1148,-17.65,"(563.7, 582.9)",[]
1149,-15.99,"(565.5, 583.0)","['g4h4', 'd2e2']"
1150,-16.37,"(566.1, 583.8)","['h4h3', 'e2f2']"
1151,-16.37,"(566.1, 583.8)",[]
1152,-16.37,"(566.1, 583.8)",[]
1153,-16.37,"(566.1, 583.8)",[]
1154,-16.37,"(566.1, 583.8)",[]
1155,-16.37,"(566.1, 583.8)",[]
1156,-16.37,"(566.1, 583.8)",[]
1157,-16.5,"(572.7, 583.9)","['h3g4', 'f2g2']"
1158,-16.5,"(572.7, 583.9)",[]
1159,-16.27,"(574.6, 584.0)","['g4f5', 'g2h2']"
1160,-17.5,"(575.1, 584.1)","['f5e6', 'g3g2']"
1161,-11.79,"(576.8, 584.2)","['e6d7', 'g2g1q', 'd7c7']"
1162,-11.54,"(576.8, 585.1)",['g1d1']
1163,-11.97,"(577.2, 585.2)","['c7c6', 'h2g3']"
1164,-11.94,"(578.3, 585.3)","['c6c5', 'g3f4']"
1165,#-8,"(578.8, 585.4)","['c5c4', 'f4e5']"
1166,#-8,"(579.8, 585.4)",['c4c3']
1167,#-5,"(579.8, 586.3)",['d1d4']
1168,#-7,"(581.3, 586.3)",['c3c2']
1169,#-7,"(581.3, 586.3)",[]
1170,#-5,"(581.3, 588.1)",['d4e3']
1171,#-5,"(581.3, 588.1)",[]
1172,#-5,"(581.3, 588.1)",[]
1173,#-5,"(581.3, 588.1)",[]
1174,#-5,"(581.3, 588.1)",[]
1175,#-5,"(586.9, 588.1)",['c2d1']
1176,#-3,"(586.9, 589.1)",['e3f2']
1177,#-3,"(586.9, 589.1)",[]
1178,#-3,"(586.9, 589.1)",[]
1179,#-2,"(589.2, 589.2)","['d1c1', 'e5d4']"
1180,#-2,"(589.2, 589.2)",[]
1181,#-2,"(589.2, 589.2)",[]
1182,#-1,"(592.6, 589.3)","['c1d1', 'd4c3']"
1183,#-1,"(592.6, 589.3)",[]
1184,#-1,"(594.2, 589.3)",['d1c1']
